step,scf_accuracy_ry
39,1.2e-07
40,5e-08
41,4e-08
42,3e-08
43,1e-07
44,3.7e-07
45,1.5e-07
46,2e-08
47,2e-08
48,1e-08
49,9.5e-09
50,8.3e-09
51,5.6e-09
52,4.4e-09
53,8.1e-09
54,4e-08
55,5.5e-09
56,3.5e-09
57,2.5e-09
1,0.00639804
2,2.31470207
3,0.22967568
4,0.00552319
5,0.000384
6,0.00019187
7,0.00016603
8,5.344e-05
9,2.941e-05
10,2.494e-05
11,2.429e-05
12,0.00031906
13,0.00022083
14,1.655e-05
15,1.263e-05
16,7.85e-06
17,2.98e-06
18,2.36e-06
19,1.63e-06
20,9e-07
21,7.4e-07
22,3.68e-06
23,9.64e-06
24,3.05e-06
25,7.5e-07
26,2.4e-07
27,1.4e-07
28,1.1e-07
29,4e-08
30,3e-08
31,3e-08
32,2e-08
33,3.4e-07
34,6e-08
35,3e-08
36,2e-08
37,1e-08
38,8.4e-09
39,6.6e-09
40,5.6e-09
41,3.1e-09
42,2.1e-09
43,1e-08
44,9.2e-09
45,5.4e-09
46,2.5e-09
47,1.6e-09
48,5e-10
1,0.00752848
2,2.1773526
3,0.36575111
4,0.00749398
5,0.00045951
6,0.00017584
7,0.00015489
8,9.806e-05
9,3.178e-05
10,2.336e-05
11,2.001e-05
12,0.00015962
13,0.00028808
14,3.25e-05
15,6.01e-06
16,5.73e-06
17,3.15e-06
18,2.01e-06
19,1.89e-06
20,1.78e-06
21,4.5e-07
22,1.39e-06
23,9.67e-06
24,1.09e-06
25,2.7e-07
26,1.7e-07
27,2.6e-07
28,1.2e-07
29,4e-08
30,3e-08
31,3e-08
32,3e-08
33,7.1e-07
34,2e-08
35,6e-08
36,1e-08
37,1e-08
38,1e-08
39,5.8e-09
40,4.3e-09
41,2.8e-09
42,2.2e-09
43,1e-08
44,7.3e-09
45,8.1e-09
46,3.1e-09
47,5.9e-10
1,0.0190435
2,5.80577598
3,0.84533014
4,0.02104216
5,0.00108877
6,0.00039566
7,0.00029889
8,0.00019978
9,6.558e-05
10,4.904e-05
11,4.061e-05
12,0.00043061
13,0.00048545
14,0.00010426
15,1.378e-05
16,1.571e-05
17,7.85e-06
18,5.45e-06
19,3.83e-06
20,2.18e-06
21,1.58e-06
22,6.5e-07
23,3.21e-06
24,3.26e-06
25,2.16e-06
26,5.3e-07
27,4.1e-07
28,2.2e-07
29,2e-07
30,1e-07
31,7e-08
32,5e-08
33,5e-08
34,5.25e-06
35,9e-08
36,1.1e-07
37,1e-08
38,1e-08
39,9.5e-09
40,8.8e-09
41,8.1e-09
42,3.5e-09
43,2.3e-09
44,4.9e-09
45,4e-08
46,1.6e-09
47,1e-08
48,1.3e-09
49,7.9e-10
1,0.03755451
2,10.86871758
3,1.7479164
4,0.04610266
5,0.00204845
6,0.00079021
7,0.0005312
8,0.00037768
9,0.00014247
10,9.457e-05
11,7.476e-05
12,0.00057363
13,0.00126928
14,0.00031963
15,2.749e-05
16,3.464e-05
17,1.714e-05
18,1.537e-05
19,6.05e-06
20,4.11e-06
21,3.01e-06
22,1.41e-06
23,1.86e-06
24,3.449e-05
25,5.03e-06
26,8.4e-07
27,8.8e-07
28,3.6e-07
29,4e-07
30,1.7e-07
31,1.2e-07
32,8e-08
33,7e-08
34,6e-08
35,1.25e-06
36,1.6e-07
37,6.8e-07
38,2e-08
39,2e-08
40,1e-08
41,8.3e-09
42,7.7e-09
43,6.9e-09
44,3.7e-09
45,3.6e-09
46,1e-07
47,7.2e-09
48,7.1e-09
49,1.5e-09
50,1.6e-09
51,5.8e-10
1,0.00706636
2,2.22466072
3,0.30700044
4,0.01002021
5,0.00034015
6,0.00013566
7,9.769e-05
8,7.761e-05
9,3.416e-05
10,1.64e-05
11,1.268e-05
12,0.00010328
13,0.00016625
14,4.712e-05
15,5.4e-06
16,4.94e-06
17,2.55e-06
18,1.25e-06
19,7.8e-07
20,6.6e-07
21,4.1e-07
22,2.5e-07
23,8.7e-06
24,5.6e-07
25,5.2e-07
26,2.4e-07
27,1.5e-07
28,4e-08
29,3e-08
30,3e-08
31,2e-08
32,2e-08
33,1.6e-07
34,7e-08
35,5e-08
36,1e-08
37,2e-08
38,6.8e-09
39,3.5e-09
40,2.9e-09
41,2.4e-09
42,1.7e-09
43,5.1e-09
44,5e-08
45,1.4e-09
46,7e-09
47,7.6e-10
48,1.5e-09
49,4.4e-10
1,0.00536937
2,1.37184812
3,0.2902177
4,0.00985671
5,0.00031608
6,0.00012353
7,0.00010128
8,7.801e-05
9,3.151e-05
10,1.712e-05
11,1.283e-05
12,6.928e-05
13,0.00035459
14,7.571e-05
15,5.74e-06
16,5.17e-06
17,3.59e-06
18,1.72e-06
19,8.9e-07
20,6.5e-07
21,2.6e-07
22,2.7e-07
23,1.467e-05
24,2.6e-07
25,1.59e-06
26,1.2e-07
27,8e-08
28,8e-08
29,6e-08
30,5e-08
31,2e-08
32,2e-08
33,3.3e-07
34,3e-08
35,4e-08
36,3e-08
37,7e-09
38,6.2e-09
39,3.6e-09
40,2.6e-09
41,1.5e-09
42,1.6e-09
43,3e-09
44,5.5e-09
45,1.2e-09
46,2e-09
47,5.9e-10
48,5.4e-10
49,8.7e-10
50,4.3e-10
51,1.1e-10
1,0.00890825
2,1.74779469
3,0.57014721
4,0.02277514
5,0.00071717
6,0.00026181
7,0.00021878
8,0.00016091
9,5.268e-05
10,3.351e-05
11,2.617e-05
12,0.00022382
13,0.00074286
14,0.00019169
15,1.644e-05
16,8.23e-06
17,7.06e-06
18,4.19e-06
19,2.05e-06
20,1.34e-06
21,8.8e-07
22,2.75e-06
23,4.33e-06
24,6.79e-06
25,4.7e-07
26,3.6e-07
27,3e-07
28,1.5e-07
29,9e-08
30,7e-08
31,4e-08
32,3e-08
33,6.5e-07
34,3e-08
35,6e-08
36,9e-08
37,1e-08
38,1e-08
39,9e-09
40,4.6e-09
41,3.7e-09
42,3.7e-09
43,1.4e-07
44,1.4e-09
45,1.3e-09
46,5.8e-09
47,9.1e-10
48,1.1e-09
49,3.4e-10
50,2.9e-10
51,2.7e-10
1,0.00218921
2,0.24531653
3,0.14420614
4,0.01022622
5,0.00069968
6,0.00014674
7,8.353e-05
8,7.131e-05
9,2.828e-05
10,1.363e-05
11,1.174e-05
12,2.379e-05
13,0.00028793
14,6.421e-05
15,3.13e-06
16,3.07e-06
17,4.72e-06
18,9.8e-07
19,7.5e-07
20,6.3e-07
21,3.5e-07
22,3.1e-07
23,4.9e-06
24,3.4e-07
25,6.81e-06
26,8e-08
27,1.2e-07
28,9e-08
29,4e-08
30,3e-08
31,3e-08
32,2e-08
33,5e-08
34,6e-08
35,5.6e-07
36,1e-08
37,2e-08
38,1e-08
39,3.7e-09
40,3.2e-09
41,3.2e-09
42,1.6e-09
43,1.2e-09
44,1e-08
45,6.5e-09
46,9.1e-09
47,4.8e-10
48,7.1e-10
49,3.4e-10
1,0.00132076
2,0.01411095
3,0.04733994
4,0.0432392
5,0.00206013
6,0.00013375
7,6.168e-05
8,5.319e-05
9,3.198e-05
10,1.312e-05
11,1.032e-05
12,6.14e-06
13,4.201e-05
14,3.874e-05
15,9.44e-06
16,6.28e-06
17,2.64e-06
18,1.27e-06
19,8.6e-07
20,7e-07
21,5.8e-07
22,2.4e-07
23,2.3e-07
24,1.983e-05
25,1.37e-06
26,1.3e-07
27,1.9e-07
28,8e-08
29,5e-08
30,4e-08
31,2e-08
32,1e-08
33,1e-08
34,3e-08
35,1.2e-07
36,1.7e-07
37,9.1e-09
38,5.9e-09
39,7.3e-09
40,2.8e-09
41,2.2e-09
42,1.6e-09
43,1.3e-09
44,2.7e-09
45,1e-08
46,5.3e-09
47,1.2e-09
48,4.7e-10
49,1.6e-09
50,3e-10
51,1.6e-10
1,0.0013647
2,0.00405065
3,0.03151239
4,0.05941797
5,0.00235067
6,0.00013178
7,6.816e-05
8,5.778e-05
9,3.599e-05
10,1.642e-05
11,1.167e-05
12,6.52e-06
13,1.122e-05
14,5.649e-05
15,2.198e-05
16,5.77e-06
17,3.17e-06
18,1.66e-06
19,1.03e-06
20,8.2e-07
21,7.5e-07
22,3.8e-07
23,2.6e-07
24,2.625e-05
25,2.82e-06
26,2e-07
27,2.2e-07
28,8e-08
29,6e-08
30,5e-08
31,3e-08
32,1e-08
33,1e-08
34,3e-08
35,1.9e-07
36,9e-08
37,1e-08
38,9.9e-09
39,5.2e-09
40,4.4e-09
41,3.4e-09
42,2.4e-09
43,2.1e-09
44,4.2e-09
45,3e-08
46,1e-08
47,2.1e-09
48,1.3e-09
49,9e-10
50,7e-10
51,5.6e-10
52,3.6e-10
53,3.4e-10
54,7.2e-10
55,5.7e-09
56,1.2e-09
57,3.1e-10
58,2.3e-10
59,1.5e-10
1,0.00077096
2,0.09854085
3,0.02043865
4,0.00495348
5,0.00070795
6,7.732e-05
7,4.582e-05
8,3.996e-05
9,1.814e-05
10,9.26e-06
11,7.08e-06
12,6.2e-06
13,0.00030567
14,1.357e-05
15,3.47e-06
16,2.43e-06
17,8.12e-06
18,1.84e-06
19,4.4e-07
20,3.4e-07
21,2e-07
22,1.3e-07
23,1.6e-07
24,3e-06
25,8e-08
26,8.9e-07
27,7e-08
28,7e-08
29,3e-08
30,3e-08
31,1e-08
32,8.4e-09
33,6.9e-09
34,8e-08
35,3e-08
36,1e-08
37,7.3e-09
38,3.5e-09
39,3.1e-09
40,1.6e-09
41,1.6e-09
42,1e-09
43,7.8e-10
44,4.2e-09
45,5.6e-09
46,3.6e-10
47,7e-10
48,2.5e-10
49,4.4e-10
50,8.2e-11
1,0.00098481
2,0.36364163
3,0.02597629
4,0.00147921
5,0.00016025
6,5.395e-05
7,4.225e-05
8,3.651e-05
9,1.301e-05
10,6.64e-06
