step,scf_accuracy_ry
19,1.7e-07
20,7e-08
21,4e-08
22,3e-08
23,2.2e-07
24,5e-08
25,3e-08
26,9.4e-09
27,5.7e-09
28,3.3e-09
29,1.8e-09
30,1.4e-09
31,1.2e-09
32,7.9e-10
33,7e-10
34,5.7e-09
35,4.4e-10
36,5.1e-10
37,1.4e-10
1,0.00020723
2,0.00019021
3,0.00075786
4,0.00078644
5,0.00010433
6,8.537e-05
7,4.681e-05
8,2.278e-05
9,6.7e-06
10,5.2e-06
11,3.82e-06
12,2.76e-06
13,1.91e-05
14,9.74e-06
15,1.3e-06
16,4.1e-07
17,2.6e-07
18,2.1e-07
19,1.3e-07
20,7e-08
21,4e-08
22,3e-08
23,1.6e-07
24,6e-08
25,3e-08
26,9.7e-09
27,7.3e-09
28,4.5e-09
29,2.6e-09
30,1.8e-09
31,1.3e-09
32,8.6e-10
33,1.3e-09
34,1.3e-09
35,1.1e-09
36,2.8e-10
37,1.3e-10
1,0.00028505
2,0.00035758
3,0.00029852
4,0.00185802
5,0.0002407
6,0.00010786
7,5.684e-05
8,3.146e-05
9,8.69e-06
10,6.84e-06
11,5.06e-06
12,3.83e-06
13,1.03e-05
14,2.29e-06
15,9.16e-06
16,1.99e-06
17,5e-07
18,2e-07
19,1.4e-07
20,8e-08
21,6e-08
22,5e-08
23,1.1e-07
24,3e-08
25,1.2e-07
26,2e-08
27,2e-08
28,1e-08
29,5.8e-09
30,3.3e-09
31,1.8e-09
32,9.9e-10
33,2.3e-09
34,7.9e-10
35,2.9e-09
36,4.8e-10
37,3.3e-10
38,2.8e-10
39,1.5e-10
40,9.3e-11
1,0.00037185
2,0.00146731
3,0.00094838
4,0.00034638
5,0.00027875
6,0.00013209
7,7.465e-05
8,3.959e-05
9,1.212e-05
10,8.61e-06
11,6.03e-06
12,5.97e-06
13,4.581e-05
14,1.238e-05
15,2.14e-06
16,5.3e-07
17,4e-07
18,2.2e-07
19,1.5e-07
20,9e-08
21,6e-08
22,4e-08
23,4e-07
24,1e-07
25,3e-08
26,1e-08
27,9.9e-09
28,3.8e-09
29,2.3e-09
30,1.7e-09
31,1.1e-09
32,5.6e-10
33,6.4e-10
34,2.3e-09
35,4.5e-10
36,3.6e-10
37,9.8e-11
1,0.00092494
2,0.00530592
3,0.00292772
4,0.00074637
5,0.00066651
6,0.00029365
7,0.00016879
8,8.697e-05
9,2.497e-05
10,1.756e-05
11,1.301e-05
12,8.65e-06
13,1.28e-05
14,1.519e-05
15,1.15e-05
16,5.18e-06
17,8.1e-07
18,4.5e-07
19,3.4e-07
20,2.5e-07
21,1.2e-07
22,8e-08
23,1.6e-07
24,1.2e-07
25,5e-08
26,2e-08
27,2e-08
28,7.4e-09
29,4.5e-09
30,2.8e-09
31,2.2e-09
32,1.6e-09
33,1e-09
34,3.4e-09
35,1.1e-09
36,1.3e-09
37,2.8e-10
38,1.8e-10
39,1.3e-10
1,0.00227558
2,0.01887969
3,0.00818626
4,0.00162322
5,0.00152943
6,0.00067515
7,0.00038695
8,0.00019613
9,4.769e-05
10,3.929e-05
11,2.886e-05
12,1.761e-05
13,0.0001206
14,2.03e-05
15,3.229e-05
16,7.45e-06
17,2.74e-06
18,1.18e-06
19,6.9e-07
20,4.7e-07
21,3.1e-07
22,1.6e-07
23,5.1e-07
24,4.3e-07
25,2.3e-07
26,6e-08
27,4e-08
28,2e-08
29,1e-08
30,7.1e-09
31,4.4e-09
32,3.3e-09
33,2.5e-09
34,2e-08
35,3.3e-09
36,2.1e-09
37,8e-10
38,5.9e-10
39,4.3e-10
40,2.1e-10
1,0.00550278
2,0.05316482
3,0.02300777
4,0.00356747
5,0.00334479
6,0.00157456
7,0.00089464
8,0.0004416
9,0.00011044
10,9.006e-05
11,6.891e-05
12,7.128e-05
13,0.00032614
14,7.963e-05
15,3.301e-05
16,1.646e-05
17,5.45e-06
18,3.06e-06
19,1.97e-06
20,1.39e-06
21,6.5e-07
22,3.4e-07
23,2.64e-06
24,1.1e-06
25,3.2e-07
26,1.6e-07
27,9e-08
28,6e-08
29,5e-08
30,3e-08
31,1e-08
32,9.4e-09
33,8.8e-09
34,5e-08
35,8.3e-09
36,3e-09
37,1.9e-09
38,9.7e-10
39,6.8e-10
40,4.7e-10
41,3.4e-10
1,0.01364995
2,0.16382944
3,0.0668067
4,0.00775987
5,0.00711073
6,0.00370917
7,0.00211588
8,0.00098062
9,0.00026589
10,0.00021264
11,0.00016181
12,0.00031014
13,0.00070631
14,0.00010591
15,8.167e-05
16,3.669e-05
17,1.701e-05
18,6.77e-06
19,3.76e-06
20,3.04e-06
21,1.24e-06
22,9.8e-07
23,1.453e-05
24,2.86e-06
25,6.2e-07
26,2.6e-07
27,1.9e-07
28,1.1e-07
29,8e-08
30,5e-08
31,3e-08
32,2e-08
33,4e-08
34,7e-08
35,9.4e-09
36,4.7e-09
37,3.1e-09
38,2.3e-09
39,1.4e-09
40,1e-09
41,6.5e-10
42,4.2e-10
1,0.03668144
2,0.53128052
3,0.21395909
4,0.01739167
5,0.01542597
6,0.00861187
7,0.00496466
8,0.00215398
9,0.00073289
10,0.00049193
11,0.00037712
12,0.00045873
13,0.00164057
14,0.00015323
15,0.00017691
16,5.23e-05
