step,scf_accuracy_ry
31,3.2e-09
32,2.2e-09
33,1.7e-09
34,2.2e-09
35,8.2e-09
36,2.2e-09
37,8.4e-10
38,9.5e-10
39,3.7e-10
40,2.3e-10
1,0.0036973
2,0.14844352
3,0.02758426
4,0.00064527
5,0.0002824
6,0.00023072
7,0.00014771
8,8.894e-05
9,5.047e-05
10,3.324e-05
11,1.227e-05
12,1.177e-05
13,7e-06
14,5.443e-05
15,6.78e-06
16,8.8e-07
17,6.2e-07
18,5.6e-07
19,3.5e-07
20,2.7e-07
21,1.8e-07
22,1.7e-07
23,1e-07
24,1.7e-07
25,1.87e-06
26,4e-08
27,2e-08
28,9.5e-09
29,8.5e-09
30,4.9e-09
31,3.7e-09
32,2.3e-09
33,1.7e-09
34,1.4e-09
35,5e-08
36,9.5e-10
37,9.3e-10
38,6.4e-10
39,5.5e-10
40,3.9e-10
1,0.00583475
2,0.34113651
3,0.07803246
4,0.00106735
5,0.00038374
6,0.00030139
7,0.00019203
8,0.00010213
9,6.489e-05
10,3.467e-05
11,1.859e-05
12,1.868e-05
13,2.046e-05
14,0.00028197
15,2.15e-06
16,1.21e-06
17,8.7e-07
18,5.9e-07
19,4.6e-07
20,3.2e-07
21,1.7e-07
22,1.5e-07
23,8e-08
24,4e-08
25,2.3e-07
26,4e-08
27,2e-08
28,1e-08
29,7.9e-09
30,7.5e-09
31,5.6e-09
32,4e-09
33,1.6e-09
34,1.3e-09
35,8.3e-09
36,3.6e-09
37,8.8e-10
38,5.2e-10
39,4.6e-10
1,0.00494851
2,0.37009294
3,0.06233289
4,0.00098598
5,0.000306
6,0.00023416
7,0.00015701
8,8.622e-05
9,5.349e-05
10,3.06e-05
11,1.567e-05
12,1.587e-05
13,5.637e-05
14,5.257e-05
15,1.74e-06
16,3.1e-06
17,8.4e-07
18,6.8e-07
19,3.9e-07
20,2.9e-07
21,1.9e-07
22,1.1e-07
23,9e-08
24,6e-08
25,2.01e-06
26,2e-08
27,2e-08
28,1e-08
29,1e-08
30,6.1e-09
31,3.6e-09
32,1.8e-09
33,1.4e-09
34,1.1e-09
35,9.1e-09
36,1.2e-09
37,1.1e-09
38,3.5e-10
1,0.00379127
2,0.33781546
3,0.04102228
4,0.00065236
5,0.00023273
6,0.00017803
7,0.00012665
8,7.335e-05
9,3.934e-05
10,2.982e-05
11,1.025e-05
12,9.24e-06
13,7.45e-05
14,2.701e-05
15,2.44e-06
16,3.48e-06
17,6.7e-07
18,4.4e-07
19,2.9e-07
20,2.3e-07
21,1.8e-07
22,9e-08
23,6e-08
24,2.6e-07
25,1.5e-06
26,2e-08
27,6e-08
28,1e-08
29,6.5e-09
30,4e-09
31,3.1e-09
32,2.5e-09
33,1.5e-09
34,2.2e-09
35,5e-08
36,9.6e-10
37,1.8e-09
38,7e-10
39,2.2e-10
1,0.00254657
2,0.23709558
3,0.02580608
4,0.00031689
5,0.00020211
6,0.00013176
7,0.00010928
8,6.465e-05
9,2.819e-05
10,2.41e-05
11,7.31e-06
12,5.51e-06
13,8.567e-05
14,1.628e-05
15,5.53e-06
16,8.5e-07
17,8.8e-07
18,3.6e-07
19,2.2e-07
20,1.8e-07
21,1.2e-07
22,5e-08
23,7e-08
24,2.3e-07
25,8e-08
26,4e-08
27,5e-08
28,1e-08
29,9e-09
30,7.1e-09
31,5.4e-09
32,3.3e-09
33,2.6e-09
34,3e-08
35,9.2e-09
36,3e-09
37,9.9e-10
38,5.8e-10
39,4.3e-10
40,2.8e-10
1,0.00143461
2,0.11866374
3,0.01443301
4,0.00020905
5,0.0001576
6,0.00015394
7,0.00011126
8,6.421e-05
9,3.071e-05
10,1.689e-05
11,8.4e-06
12,7.25e-06
13,5.347e-05
14,2.933e-05
15,4.92e-06
16,2.98e-06
17,1.35e-06
18,5.6e-07
19,3.5e-07
20,2.4e-07
21,1.6e-07
22,1.3e-07
23,1.45e-06
24,5.6e-07
25,8e-08
26,5e-08
27,5e-08
28,4e-08
29,1e-08
30,8.7e-09
31,5.6e-09
32,4.2e-09
33,2e-08
34,1e-08
35,3.9e-09
36,2e-09
37,2.3e-09
38,1.3e-09
39,8.9e-10
40,6.6e-10
41,5.2e-10
42,4e-10
43,9.8e-10
44,9.1e-10
45,4.2e-10
46,1.8e-10
1,0.0007813
2,0.02745539
3,0.00774907
4,0.00045022
5,0.00015083
6,0.00012118
7,8.095e-05
8,5.335e-05
9,2.723e-05
10,1.328e-05
11,7.89e-06
12,6.54e-06
13,2.418e-05
14,5.327e-05
15,6.08e-06
16,4.28e-06
17,1.06e-06
18,4.3e-07
19,3e-07
20,2.1e-07
21,1.5e-07
22,1.2e-07
23,8.9e-07
24,1.08e-06
25,1.2e-07
26,8e-08
27,4e-08
28,3e-08
29,1e-08
30,9.6e-09
31,5.5e-09
32,4.2e-09
33,3e-08
34,2e-08
35,4.4e-09
36,3.5e-09
37,1.6e-09
38,1.2e-09
39,8.2e-10
40,6.5e-10
41,5.1e-10
42,3.8e-10
43,9.9e-10
44,1.3e-09
45,4.4e-10
46,2.5e-10
1,0.00053417
2,0.01608766
3,0.00730526
4,0.00067687
5,7.95e-05
6,5.926e-05
7,3.443e-05
8,2.115e-05
9,9.57e-06
10,5.52e-06
11,3.47e-06
12,3.52e-06
13,3.214e-05
14,7.17e-06
15,6.7e-06
16,7.5e-07
17,3.1e-07
18,1.8e-07
19,1.3e-07
20,8e-08
21,6e-08
22,5e-08
23,4.6e-07
24,8e-08
25,4e-08
26,2e-08
27,2e-08
28,1e-08
29,4.6e-09
30,2.9e-09
31,2e-09
32,2e-09
33,6.6e-09
34,1.6e-09
35,1.3e-09
36,9.6e-10
37,5.6e-10
38,3.5e-10
39,2.9e-10
40,2.3e-10
1,0.00045533
2,0.02998889
3,0.00461073
4,0.00036611
5,4.232e-05
6,3.436e-05
7,1.703e-05
8,9.55e-06
9,6.28e-06
10,3.26e-06
11,2.15e-06
12,4.13e-06
13,1.735e-05
14,2.27e-06
15,3.61e-06
16,2.7e-07
17,1.7e-07
18,1.1e-07
19,7e-08
20,4e-08
21,3e-08
22,4e-08
23,2.7e-07
24,3e-08
25,2e-08
26,1e-08
27,7.8e-09
