step,scf_accuracy_ry
37,3e-08
38,4e-08
39,2e-08
40,2e-08
41,5e-09
42,3.6e-09
43,3.9e-09
44,2.5e-07
45,2.1e-09
46,2e-08
47,1.9e-09
48,1.2e-09
49,1.5e-09
50,1.1e-09
51,1.1e-09
52,6.5e-10
53,6.4e-10
54,5e-08
55,4.1e-10
56,6e-10
57,9.1e-10
58,2.5e-10
1,0.00542337
2,0.40981856
3,0.30094387
4,0.0189297
5,0.00142995
6,0.00112315
7,0.00095267
8,0.00046
9,0.00012949
10,8.864e-05
11,7.814e-05
12,0.00012741
13,0.00284004
14,0.00083129
15,1.915e-05
16,1.381e-05
17,7e-06
18,5.73e-06
19,4.14e-06
20,3.03e-06
21,1.32e-06
22,9.5e-07
23,8.23e-06
24,4.59e-06
25,5.38e-06
26,1.51e-06
27,8.6e-07
28,3.2e-07
29,2.5e-07
30,2.6e-07
31,2e-07
32,9e-08
33,4e-08
34,5e-08
35,1.9e-07
36,4e-08
37,6e-08
38,1e-08
39,1e-08
40,2e-08
41,4.2e-09
42,3.7e-09
43,3.4e-09
44,4.7e-09
45,7e-08
46,2.8e-09
47,5.6e-09
48,1e-09
49,8.9e-10
50,1.4e-09
51,8.5e-10
52,6.2e-10
53,4.2e-10
54,3e-10
1,0.00680054
2,0.75196179
3,0.44646206
4,0.01938784
5,0.00159008
6,0.00122518
7,0.0010383
8,0.00051809
9,0.00014577
10,0.00010093
11,8.359e-05
12,0.00015857
13,0.0037788
14,0.00064059
15,3.489e-05
16,2.898e-05
17,1.005e-05
18,1.005e-05
19,4.69e-06
20,3.73e-06
21,2.73e-06
22,2e-06
23,1.45e-06
24,0.00013883
25,1.915e-05
26,9.6e-07
27,2.12e-06
28,2.5e-07
29,1.9e-07
30,1.6e-07
31,1.1e-07
32,1e-07
33,8e-08
34,5.3e-07
35,3.5e-07
36,1.3e-07
37,4e-08
38,9e-08
39,2e-08
40,1e-08
41,2e-08
42,8.4e-09
43,4.7e-09
44,4.5e-09
45,3e-08
46,1e-08
47,3.5e-09
48,3.9e-09
49,1.6e-09
50,1.3e-09
51,1.1e-09
52,5.4e-10
53,3.9e-10
1,0.00570557
2,0.65010907
3,0.3846654
4,0.01786744
5,0.00126223
6,0.00088974
7,0.00078136
8,0.00041449
9,0.00012503
10,8.758e-05
11,5.68e-05
12,6.249e-05
13,0.00265447
14,0.00027287
15,4.365e-05
16,3.729e-05
17,6.23e-06
18,9.32e-06
19,4.1e-06
20,3.49e-06
21,2.39e-06
22,1.51e-06
23,0.00016555
24,1.599e-05
25,2.46e-06
26,7.5e-07
27,5.2e-07
28,3.5e-07
29,4.3e-07
30,1.7e-07
31,1e-07
32,8e-08
33,6.05e-06
34,4.4e-07
35,1.4e-07
36,5e-08
37,4e-08
38,4e-08
39,4e-08
40,3e-08
41,2e-08
42,2e-08
43,6.5e-07
44,7e-08
45,3e-08
46,1e-08
47,9.2e-09
48,7.3e-09
49,7.8e-09
50,4.3e-09
51,3e-09
52,2.2e-09
53,5e-08
54,9.5e-09
55,4.6e-09
56,1.3e-09
57,1.4e-09
58,2.5e-10
1,0.00270652
2,0.26220528
3,0.17560691
4,0.01096776
5,0.00078843
6,0.0004778
7,0.00041538
8,0.00023955
9,8.659e-05
10,6.103e-05
11,2.876e-05
12,3.919e-05
13,0.00120709
14,0.00013407
15,2.209e-05
16,1.717e-05
17,7.34e-06
18,5.75e-06
19,2.44e-06
20,1.97e-06
21,1.32e-06
22,6.5e-07
23,8.94e-06
24,1.399e-05
25,6.32e-06
26,1.18e-06
27,2.7e-07
28,2.6e-07
29,1.3e-07
30,9e-08
31,6e-08
32,5e-08
33,5e-08
34,1.61e-06
35,4.1e-07
36,7e-08
37,5e-08
38,3e-08
39,1e-08
40,5.5e-09
41,4.6e-09
42,4e-09
43,2.2e-09
44,4e-08
45,3.7e-09
46,3.4e-09
47,4.3e-09
48,1.3e-09
49,9.4e-10
50,9.6e-10
51,7.5e-10
52,2.8e-10
1,0.00155291
2,0.08845331
3,0.09275094
4,0.00977052
5,0.00070916
6,0.00037773
7,0.00032992
8,0.00019385
9,7.543e-05
10,5.322e-05
11,2.527e-05
12,2.884e-05
13,0.00102823
14,0.00015226
15,1.969e-05
16,1.641e-05
17,8.45e-06
18,5.63e-06
19,2.21e-06
20,1.69e-06
21,9.5e-07
22,6e-07
23,1.75e-06
24,4.9e-06
25,2.995e-05
26,2.6e-07
27,4.6e-07
28,1.5e-07
29,1.2e-07
30,8e-08
31,5e-08
32,4e-08
33,4e-08
34,8.1e-07
35,1.2e-07
36,8e-08
37,7.7e-09
38,7.2e-09
39,1e-08
40,6.3e-09
41,4.8e-09
42,3.7e-09
43,3.1e-09
44,1.3e-09
45,1.4e-09
46,1e-08
47,2.7e-09
48,2.8e-09
49,5.4e-10
50,9.2e-10
51,4.3e-10
52,2.5e-10
1,0.00087631
2,0.01290705
3,0.0288389
4,0.01232599
5,0.00066303
6,0.00034279
7,0.00030102
8,0.00017445
9,5.926e-05
10,4.145e-05
11,2.344e-05
12,1.701e-05
13,0.0004308
14,0.00014697
15,2.513e-05
16,2.337e-05
17,5.41e-06
18,4.57e-06
19,1.86e-06
20,1.6e-06
21,1.05e-06
22,5.8e-07
23,9.57e-06
24,1.279e-05
25,4.4e-06
26,1.17e-06
27,1.6e-07
28,1.6e-07
29,1.1e-07
30,5e-08
31,3e-08
32,2e-08
