step,scf_accuracy_ry
43,1.9e-10
1,0.00016271
2,0.01952051
3,0.00145933
4,9.729e-05
5,8.967e-05
6,4.558e-05
7,2.434e-05
8,1.568e-05
9,1.003e-05
10,5.16e-06
11,2.74e-06
12,3.77e-06
13,5.247e-05
14,2.26e-06
15,1.5e-06
16,1.44e-06
17,2.21e-06
18,4.5e-07
19,2e-07
20,1.5e-07
21,1e-07
22,6e-08
23,4.6e-07
24,1.5e-07
25,3e-08
26,2e-08
27,3e-08
28,2e-08
29,2e-08
30,8.8e-09
31,6.6e-09
32,3.2e-09
33,3.6e-09
34,1.1e-07
35,2.2e-09
36,9.3e-10
37,8.3e-10
38,2.1e-09
39,1.2e-09
40,7.3e-10
41,2.8e-10
42,1.5e-10
1,0.00027951
2,0.0648001
3,0.00166485
4,0.00014064
5,6.271e-05
6,4.475e-05
7,2.721e-05
8,1.908e-05
9,1.085e-05
10,6.41e-06
11,2.89e-06
12,6.42e-06
13,2.915e-05
14,1.29e-06
15,2.41e-06
16,8.3e-07
17,5e-07
18,6.8e-07
19,1.7e-07
20,9e-08
21,6e-08
22,5e-08
23,8.9e-07
24,5e-08
25,3e-08
26,4e-08
27,1e-08
28,2e-08
29,2e-08
30,5.8e-09
31,4.4e-09
32,1.9e-09
33,1e-08
34,1e-08
35,5.8e-10
36,8.3e-10
37,7.3e-10
38,3.2e-10
39,4.6e-10
40,2.2e-10
1,0.00042232
2,0.12745692
3,0.00157122
4,0.00015792
5,5.259e-05
6,4.523e-05
7,2.72e-05
8,1.792e-05
9,1.143e-05
10,6.29e-06
11,3.27e-06
12,1.967e-05
13,6.11e-06
14,1.72e-06
15,7.76e-06
16,1.43e-06
17,1.5e-06
18,2.6e-07
19,1.4e-07
20,1e-07
21,6e-08
22,6e-08
23,2.6e-07
24,1.2e-07
25,3e-08
26,7e-08
27,2e-08
28,1e-08
29,1e-08
30,6.5e-09
31,2.7e-09
32,1.5e-09
33,5.7e-09
34,8.7e-09
35,6.6e-10
36,7e-10
37,9.5e-10
38,3.6e-10
39,3.8e-10
40,2.4e-10
41,1.5e-10
1,0.00053152
2,0.15404969
3,0.00263876
4,0.00015764
