step,scf_accuracy_ry
8,0.00021616
9,0.00011962
10,7.347e-05
11,4.766e-05
12,1.987e-05
13,4.627e-05
14,1.776e-05
15,1.168e-05
16,1.308e-05
17,9e-06
18,4.83e-06
19,2.56e-06
20,1.47e-06
21,1.19e-06
22,8.1e-07
23,6.2e-07
24,3.3e-07
25,1.12e-06
26,1.8e-07
27,1e-07
28,9e-08
29,6e-08
30,4e-08
31,3e-08
32,2e-08
33,2e-08
34,1e-08
35,8.4e-09
36,2e-08
37,4.7e-09
38,3.7e-09
39,3.4e-09
40,2.6e-09
41,1.4e-09
42,8.1e-10
43,5e-10
44,4.3e-10
45,2.9e-10
46,2.1e-10
47,2e-10
48,1.8e-10
49,1.2e-10
50,1e-10
51,9.6e-11
1,0.00018709
2,0.00035377
3,0.00017547
4,0.00015559
5,0.00012347
6,4.486e-05
7,2.49e-05
8,2.232e-05
9,8.67e-06
10,7.41e-06
11,4.73e-06
12,1.55e-06
13,3.33e-06
14,1.09e-06
15,8.2e-07
16,5e-07
17,3e-07
18,2.1e-07
19,1.5e-07
20,8e-08
21,6e-08
22,5e-08
23,4e-08
24,9e-08
25,1e-08
26,9.6e-09
27,7.3e-09
28,5.1e-09
29,3.7e-09
30,3.1e-09
31,2.6e-09
32,1.2e-09
33,9.2e-10
34,2e-09
35,6.7e-10
36,5.9e-10
37,5.4e-10
38,4.8e-10
39,4.5e-10
40,3.9e-10
41,2.8e-10
42,1.8e-10
43,1.5e-10
44,3e-10
45,9.1e-11
1,0.00021285
2,0.00022104
3,0.0002294
4,0.00019763
5,0.00010187
6,3.15e-05
7,2.522e-05
8,1.674e-05
9,1.058e-05
10,8.61e-06
11,2.93e-06
12,1.73e-06
13,1.23e-06
14,1.77e-06
15,9e-07
16,7e-07
17,2.8e-07
18,1.6e-07
19,1.3e-07
20,1e-07
21,6e-08
22,5e-08
23,4e-08
24,3e-08
25,4e-08
26,1e-08
27,5.5e-09
28,4.5e-09
29,5.1e-09
30,3.2e-09
31,2.4e-09
32,1.1e-09
33,9.7e-10
34,5.6e-10
35,9.3e-10
36,3.8e-10
37,1.6e-10
38,1.2e-10
39,7.4e-11
1,0.00047929
2,0.00048988
3,0.00051348
4,0.00045274
5,0.00017802
6,7.201e-05
7,6.163e-05
8,4.658e-05
9,2.221e-05
10,1.658e-05
11,9.65e-06
12,3.79e-06
13,3.62e-06
14,3.51e-06
15,2.45e-06
16,1.41e-06
17,5.9e-07
18,3.2e-07
19,2.6e-07
20,2.2e-07
21,1.5e-07
22,1.1e-07
23,7e-08
24,2.5e-07
25,3e-08
26,1e-08
27,1e-08
28,8.8e-09
29,7e-09
30,5e-09
31,2.3e-09
32,1.6e-09
33,1.4e-09
34,1.3e-09
35,2.8e-09
36,4.5e-10
37,3.8e-10
38,2.8e-10
39,1.5e-10
40,8.9e-11
1,0.00107007
2,0.00107206
3,0.00117628
4,0.00102043
5,0.00030086
6,0.00014232
7,0.00012903
8,9.975e-05
9,4.103e-05
10,2.569e-05
11,1.771e-05
12,6.76e-06
13,7.92e-06
14,6.3e-06
15,4.64e-06
16,3.72e-06
17,1.77e-06
18,8.2e-07
19,5.2e-07
20,4.4e-07
21,3.7e-07
22,4e-07
23,3.1e-07
24,2.9e-07
25,1.8e-07
26,1e-07
27,8e-08
28,6e-08
29,4e-08
30,2e-08
31,2e-08
32,7.1e-09
33,4e-09
34,2.8e-09
35,1.1e-09
36,1.1e-09
37,1.7e-09
38,7.6e-10
39,5.5e-10
40,2.3e-10
41,1.5e-10
42,1.2e-10
43,1.3e-10
44,6.7e-11
1,0.00236592
2,0.00229676
3,0.00274771
4,0.00239735
5,0.00060805
6,0.00030039
7,0.00027562
8,0.00019916
9,7.391e-05
10,4.712e-05
11,3.187e-05
12,1.389e-05
13,2.098e-05
14,1.58e-05
15,1.828e-05
16,1.779e-05
17,4.28e-06
18,2.35e-06
19,2.03e-06
20,6.88e-06
21,1.83e-06
22,6.1e-07
23,2.2e-07
24,2.1e-07
25,1.5e-07
26,1e-07
27,5e-08
28,4e-08
29,2e-08
30,1e-08
31,6.6e-09
32,4.3e-09
33,3.3e-09
34,2.6e-09
35,2.3e-09
36,2.8e-09
37,1.9e-09
38,1.8e-09
39,1.5e-09
40,7.4e-10
41,5.5e-10
42,4.7e-10
43,3.5e-10
44,2.7e-10
45,2.2e-10
46,1.9e-10
47,1.3e-10
48,1.1e-10
49,4.4e-11
