step,scf_accuracy_ry
11,1.998e-05
12,9.9e-06
13,7.61e-06
14,8.6e-06
15,4.51e-06
16,6.49e-06
17,2.98e-06
18,8.7e-07
19,1.27e-06
20,5e-07
21,4.2e-07
22,4e-07
23,4.2e-07
24,2e-07
25,1.9e-07
26,9e-08
27,9e-08
28,5e-08
29,4e-08
30,7e-08
31,2e-08
32,2e-08
33,1e-08
34,8e-09
35,7.3e-09
36,4e-09
37,6.9e-09
38,3.3e-09
39,2.1e-09
1,0.00058985
2,0.00069865
3,0.00054925
4,0.00041611
5,0.00033732
6,0.00011579
7,7.41e-05
8,3.621e-05
9,3.597e-05
10,3.271e-05
11,3.701e-05
12,1.898e-05
13,1.014e-05
14,4.89e-06
15,3.22e-06
16,2.75e-06
17,4.62e-06
18,1.98e-06
19,8.2e-07
20,5e-07
21,3.2e-07
22,3.4e-07
23,1.5e-07
24,1.8e-07
25,1e-07
26,1.1e-07
27,6e-08
28,5e-08
29,3e-08
30,2e-08
31,2e-08
32,3e-08
33,2e-08
34,1e-08
35,9.7e-09
36,5.4e-09
37,6.5e-09
38,3.1e-09
39,2.3e-09
40,3.6e-09
41,2.3e-09
42,1.6e-09
1,0.00060625
2,0.00077305
3,0.0005661
4,0.00041991
5,0.00019414
6,0.00026178
7,4.825e-05
8,3.618e-05
9,3.213e-05
10,1.845e-05
11,4.023e-05
12,5.32e-06
13,6.98e-06
14,3.49e-06
15,2.31e-06
16,2.18e-06
17,4.27e-06
18,9.4e-07
19,6.2e-07
20,7.9e-07
21,2.9e-07
22,1.7e-07
23,2.4e-07
24,2.8e-07
25,9e-08
26,1e-07
27,4e-08
28,5e-08
29,3e-08
30,4e-08
31,8.4e-09
32,7.1e-09
33,5.8e-09
34,4.5e-09
35,3.4e-09
36,3.4e-09
37,1.8e-09
1,0.00050642
2,0.00066072
3,0.00047291
4,0.00033881
5,0.00016894
6,0.00026188
7,3.281e-05
8,2.75e-05
9,2.663e-05
10,2.335e-05
11,3.71e-05
12,8.91e-06
13,8.08e-06
14,3.55e-06
15,2.39e-06
16,2.08e-06
17,3.87e-06
18,1.18e-06
19,6.2e-07
20,5.9e-07
21,3e-07
22,3.7e-07
23,2.1e-07
24,2.2e-07
25,1.4e-07
26,5e-08
27,3e-08
28,3e-08
29,4e-08
30,1e-08
31,6.7e-09
32,5.7e-09
33,4.3e-09
34,6.7e-09
35,2.6e-09
1,0.00045361
2,0.00047531
3,0.00045385
4,0.00031464
5,0.00010779
6,0.00015045
7,2.617e-05
8,2.354e-05
9,2.091e-05
10,2.034e-05
11,1.796e-05
12,4.38e-06
13,3.51e-06
14,3.4e-06
15,1.89e-06
16,2.74e-06
17,3.76e-06
18,8.7e-07
19,8.2e-07
20,5.3e-07
21,2.6e-07
22,1.3e-07
23,1e-07
24,1.1e-07
25,8e-08
26,7e-08
27,3e-08
28,3e-08
29,2e-08
30,2e-08
31,2e-08
32,1e-08
33,1e-08
34,1e-08
35,1e-08
36,6.2e-09
37,2.2e-09
1,0.00016242
2,0.00022621
3,0.00014884
4,0.00010362
5,9.756e-05
6,3.575e-05
7,1.591e-05
8,1.003e-05
9,6.94e-06
10,2.99e-06
11,6.68e-06
12,1.62e-06
13,1.27e-06
14,2.34e-06
15,4.3e-07
16,2.9e-07
17,4e-07
18,4.3e-07
19,1.4e-07
20,1e-07
21,9e-08
22,5e-08
23,6e-08
24,3e-08
25,2e-08
26,1e-08
27,1e-08
28,7.6e-09
29,7.2e-09
30,3.8e-09
31,4.4e-09
32,3.2e-09
33,2.2e-09
1,0.00083838
2,0.00085895
3,0.00083229
4,0.00062186
5,0.00028472
6,0.00021024
7,6.523e-05
8,4.406e-05
9,3.706e-05
10,1.8e-05
11,2.457e-05
12,7.46e-06
13,6.28e-06
14,5.39e-06
15,3.47e-06
16,2.8e-06
17,5.37e-06
18,1.88e-06
19,4.3e-07
20,3.3e-07
21,4.1e-07
22,1.9e-07
23,3.4e-07
24,1.2e-07
25,1.7e-07
26,7e-08
27,4e-08
28,6e-08
29,3e-08
30,2e-08
31,2e-08
32,3e-08
33,8.6e-09
34,1e-08
35,3.4e-09
36,2.8e-09
37,1.9e-09
1,7.84e-05
2,8.073e-05
3,7.661e-05
4,4.074e-05
5,2.877e-05
6,2.579e-05
7,9.56e-06
8,4.34e-06
9,2.85e-06
10,4.84e-06
11,1.46e-06
12,1.14e-06
13,5.7e-07
14,1.36e-06
15,2.3e-07
16,1.6e-07
17,1.5e-07
18,2.6e-07
19,8e-08
20,7e-08
21,5e-08
22,3e-08
23,3e-08
24,2e-08
25,2e-08
26,1e-08
27,1e-08
28,9.2e-09
29,5.8e-09
30,3.9e-09
31,3.5e-09
32,3.8e-09
33,2.4e-09
34,2.4e-09
35,1.6e-09
1,0.00041946
2,0.00053257
3,0.00037651
4,0.0002876
5,0.00023053
6,9.667e-05
7,4.011e-05
8,1.992e-05
9,1.841e-05
10,1.275e-05
11,2.32e-05
12,5.19e-06
13,8.43e-06
14,2.87e-06
15,2.11e-06
16,3.37e-06
17,1.43e-06
18,2.42e-06
19,5.4e-07
20,7.8e-07
21,3.1e-07
22,3.6e-07
23,2e-07
24,2.4e-07
25,9e-08
26,5e-08
27,6e-08
28,3e-08
29,3e-08
30,2e-08
31,2e-08
32,1e-08
33,1e-08
34,8.8e-09
35,7e-09
36,4.9e-09
37,3.9e-09
38,3.5e-09
39,3.2e-09
40,2.5e-09
41,2.3e-09
42,1.6e-09
1,0.00037763
2,0.00044578
3,0.00034769
4,0.00029704
5,0.00023891
6,5.057e-05
7,5.022e-05
8,2.312e-05
9,2.054e-05
10,1.333e-05
11,2.016e-05
12,4.41e-06
13,6.74e-06
14,2.49e-06
15,1.64e-06
16,1.36e-06
17,1.62e-06
18,7.1e-07
19,3.9e-07
20,3e-07
21,3.5e-07
22,1.7e-07
23,1.7e-07
24,1.9e-07
25,5e-08
26,4e-08
27,2e-08
28,3e-08
29,2e-08
30,1e-08
31,1e-08
32,6.9e-09
33,4.3e-09
34,4.1e-09
35,4.6e-09
36,3.5e-09
37,1.6e-09
1,0.00019005
2,0.00020616
3,0.00018708
4,0.00013538
5,0.00011624
6,3.7e-05
7,1.828e-05
