step,scf_accuracy_ry
16,5.87e-06
17,3.5e-06
18,2.4e-06
19,1.5e-06
20,1.22e-06
21,9.5e-07
22,8.5e-07
23,6.5e-07
24,3.9e-07
25,2.6e-07
26,2.6e-07
27,1.8e-07
28,9e-08
29,6e-08
30,5e-08
31,5e-08
32,3e-08
33,3e-08
34,1e-08
35,1e-08
36,1e-08
37,1e-08
38,8.7e-09
39,7.4e-09
40,6.8e-09
41,6.1e-09
42,5.5e-09
43,4e-09
44,2.8e-09
45,1.3e-09
46,7.9e-10
47,5.6e-10
48,4.7e-10
49,4.7e-10
50,3.9e-10
1,0.00077356
2,0.00080581
3,0.00041199
4,0.00029191
5,0.00025648
6,0.00018322
7,0.00014118
8,0.00010144
9,6.185e-05
10,3.7e-05
11,1.226e-05
12,8.72e-06
13,7.35e-06
14,1.052e-05
15,3.91e-06
16,2.57e-06
17,2.97e-06
18,1.26e-06
19,8.1e-07
20,8.8e-07
21,7.4e-07
22,6.4e-07
23,3.7e-07
24,2.1e-07
25,1.7e-07
26,1e-07
27,7e-08
28,4e-08
29,3e-08
30,3e-08
31,3e-08
32,2e-08
33,2e-08
34,1e-08
35,8.3e-09
36,7.2e-09
37,4.2e-09
38,3.5e-09
39,2.6e-09
40,2.2e-09
41,1.9e-09
42,1.7e-09
43,1.3e-09
44,8.9e-10
45,6e-10
46,4.3e-10
47,2.8e-10
1,0.00079763
2,0.00080617
3,0.00043646
4,0.00031134
5,0.00027905
6,0.00020123
7,0.00014943
8,9.646e-05
9,5.4e-05
10,3.71e-05
11,1.32e-05
12,9.05e-06
13,5.64e-06
14,9.88e-06
15,4.12e-06
16,2.66e-06
17,2.36e-06
18,1.6e-06
19,1.06e-06
20,7.6e-07
21,6.7e-07
22,6.1e-07
23,3.3e-07
24,2.2e-07
25,1e-07
26,8e-08
27,6e-08
28,5e-08
29,4e-08
30,3e-08
31,2e-08
32,2e-08
33,1e-08
34,1e-08
35,8e-09
36,6.6e-09
37,5.5e-09
38,3.7e-09
39,3.2e-09
40,2e-09
41,1.8e-09
42,1.4e-09
43,1.1e-09
44,9e-10
45,8e-10
46,6.5e-10
47,5.9e-10
48,5.4e-10
49,4.9e-10
50,2.1e-10
1,0.00102007
2,0.00104057
3,0.00065283
4,0.00052687
5,0.00047497
6,0.0003465
7,0.00033571
8,0.00012383
9,6.831e-05
10,5.8e-05
11,2.101e-05
12,3.813e-05
13,3.676e-05
14,1.027e-05
15,4.94e-06
16,4.07e-06
17,3.54e-06
18,2.64e-06
19,2.03e-06
20,1.72e-06
21,9.3e-07
22,8.3e-07
23,7.8e-07
24,5.9e-07
25,1e-07
26,8e-08
27,8e-08
28,6e-08
29,5e-08
30,4e-08
31,3e-08
32,2e-08
33,1e-08
34,1e-08
35,1e-08
36,5.6e-09
37,4.5e-09
38,4.1e-09
39,3.3e-09
40,2.6e-09
41,2.1e-09
42,1.1e-09
43,8.6e-10
44,7.2e-10
45,7.2e-10
46,5.4e-10
47,2.7e-10
1,0.00095982
2,0.00093873
3,0.00075131
4,0.00066757
5,0.00058033
6,0.0003927
7,0.00040494
8,0.00015902
9,6.412e-05
10,6.04e-05
11,3.706e-05
12,3.581e-05
13,2.508e-05
14,1.505e-05
15,1.408e-05
16,6.26e-06
17,4.19e-06
18,4.04e-06
19,2.17e-06
20,1.34e-06
21,9.9e-07
22,6.9e-07
23,6.6e-07
24,5.3e-07
25,4.5e-07
26,2.7e-07
27,1.2e-07
28,8e-08
29,8e-08
30,7e-08
31,5e-08
32,3e-08
33,3e-08
34,2e-08
35,7.9e-09
36,7e-09
37,4.7e-09
38,4.6e-09
39,4.6e-09
40,4.2e-09
41,3e-09
42,2.1e-09
43,1.5e-09
44,1.2e-09
45,1.1e-09
46,1.1e-09
47,9e-10
48,7.9e-10
49,6.1e-10
50,5e-10
51,2.9e-10
1,0.00180207
2,0.00175131
3,0.00157467
4,0.00145866
5,0.00106814
6,0.00059847
7,0.00048401
8,0.00029624
9,0.00011678
10,0.00010644
11,6.662e-05
12,5.561e-05
13,4.575e-05
14,1.616e-05
15,1.373e-05
16,1.08e-05
17,1.449e-05
18,1.084e-05
19,8.16e-06
20,3.47e-06
21,1.67e-06
22,1.12e-06
23,9.4e-07
24,7.1e-07
25,7.9e-07
26,4.2e-07
27,2.9e-07
28,2e-07
29,2.2e-07
30,1.7e-07
31,1.5e-07
32,9e-08
33,6e-08
34,5e-08
35,3e-08
36,4e-08
37,3e-08
38,2e-08
39,2e-08
40,9.6e-09
41,8e-09
42,6.5e-09
43,5.1e-09
44,3.7e-09
45,2.2e-09
46,1.5e-09
47,1.3e-09
48,1e-09
49,8e-10
50,5.5e-10
51,4.9e-10
52,2e-10
1,0.00120366
2,0.00116689
3,0.0011347
4,0.00107266
5,0.00058967
6,0.00034718
7,0.0002821
8,0.00019411
9,9.235e-05
10,7.747e-05
11,0.00010925
12,8.203e-05
13,8.734e-05
14,3.74e-05
15,1.742e-05
16,9.45e-06
17,8.36e-06
18,7.9e-06
19,7.94e-06
20,4.68e-06
21,3.87e-06
22,3.34e-06
23,2.34e-06
24,9.5e-07
25,8e-07
26,5.5e-07
27,4.1e-07
28,4.8e-07
29,2.3e-07
30,1.6e-07
31,1.4e-07
32,9e-08
33,7e-08
34,5e-08
35,4e-08
36,3e-08
37,3e-08
38,2e-08
39,2e-08
40,2e-08
41,1e-08
42,5.7e-09
43,4.5e-09
44,3.2e-09
45,2.8e-09
46,2.3e-09
47,1.5e-09
48,1.5e-09
49,9e-10
50,6e-10
51,3.8e-10
1,0.00096054
2,0.00093981
3,0.00092302
4,0.00086379
5,0.00040244
6,0.00028815
7,0.00023943
8,0.00016377
9,7.193e-05
10,7.015e-05
11,0.00010123
12,7.072e-05
13,6.565e-05
14,4.532e-05
15,1.204e-05
16,6.64e-06
17,4.75e-06
18,4.48e-06
19,3.56e-06
20,3.17e-06
21,1.35e-06
22,1.22e-06
23,6.1e-07
24,4.5e-07
25,3.8e-07
26,2.6e-07
27,2.1e-07
28,1.7e-07
29,1.3e-07
30,1e-07
31,1e-07
32,7e-08
33,6e-08
34,4e-08
35,2e-08
36,1e-08
37,1e-08
38,9.4e-09
39,8.7e-09
40,8.5e-09
41,7e-09
42,6.4e-09
43,4.4e-09
44,3.7e-09
45,3.3e-09
46,2.2e-09
47,2e-09
48,1.4e-09
49,1.1e-09
50,7.6e-10
51,5.8e-10
52,3.9e-10
1,0.00070794
2,0.00069367
3,0.00065582
4,0.00062139
5,0.00039848
6,0.00023636
7,0.00018388
8,9.185e-05
9,6.285e-05
10,5.359e-05
11,3.04e-05
12,2.481e-05
13,1.51e-05
14,1.08e-05
15,4.86e-06
16,3.75e-06
17,3.38e-06
18,2.46e-06
19,1.77e-06
20,1.22e-06
21,1.48e-06
22,1.18e-06
23,7e-07
24,2.9e-07
25,2.8e-07
26,1.7e-07
27,1.5e-07
28,1.2e-07
29,1.1e-07
30,9e-08
31,6e-08
32,6e-08
33,5e-08
34,4e-08
35,3e-08
36,2e-08
37,2e-08
38,1e-08
39,8.5e-09
40,7.2e-09
41,6.1e-09
42,5.4e-09
43,4.8e-09
44,2.5e-09
45,1.3e-09
46,9.7e-10
47,6e-10
48,3.9e-10
1,0.00048841
2,0.00049997
3,0.00038048
4,0.00034215
5,0.00029857
6,0.00017693
7,0.00012453
8,6.512e-05
9,4.703e-05
10,3.303e-05
11,1.778e-05
12,1.7e-05
13,1.34e-05
14,6.17e-06
15,3.18e-06
16,2.05e-06
17,1.87e-06
18,1.79e-06
19,1.4e-06
20,1.66e-06
21,7.4e-07
22,9.9e-07
23,6.7e-07
24,6.3e-07
25,2.6e-07
26,1.3e-07
27,9e-08
28,8e-08
29,7e-08
30,6e-08
31,5e-08
32,3e-08
33,2e-08
34,1e-08
35,1e-08
36,7.3e-09
37,6.6e-09
38,4.1e-09
39,3.5e-09
40,3.1e-09
41,2.7e-09
42,2e-09
43,1.5e-09
44,1.4e-09
45,7.9e-10
46,6.6e-10
47,5.4e-10
48,3.5e-10
49,1.9e-10
1,0.00040462
2,0.00039951
3,0.00026233
4,0.00020954
5,0.00018735
6,0.0001334
7,8.259e-05
8,4.297e-05
9,2.421e-05
